id,word_count,action_time_mean,action_time_max,action_time_total,action_time_50,event_count,moves,paste_count,nonproduction_count,input_count,remove_cut_count,replace_count,nochange_count,capslock_count,paragraph_count,space_count,question_count,exclamation_count,sub_texts_count,amount_back_track,mean_back_track,max_back_track,median_back_track,one_back_track,score
8bd44fe3,340,123.79215416379904,2186,539610,126.0,4359,0,0,189,3090,1080,0,189,0,12,518,0,0,0,1091,1.2117323556370303,137,1,1085,4.0
8c58e2db,213,119.26633785450062,501,193450,118.0,1622,0,0,30,1462,130,0,30,0,3,240,0,0,0,135,8.37037037037037,996,1,134,3.0
8c5963fb,298,46.830357142857146,516,167840,31.0,3584,0,0,455,2289,840,0,455,0,4,384,0,0,0,876,1.226027397260274,92,1,871,2.5
8c5ed7da,283,82.48710990502035,619,182379,79.0,2211,0,0,72,1888,251,0,72,0,8,320,0,0,1,213,26.971830985915492,1540,1,198,3.0
8c8d7083,437,107.59606188466948,3549,382504,104.0,3555,0,0,113,3009,433,0,113,80,14,562,0,0,1,444,15.698198198198199,1878,1,435,3.5
8c8dfd2f,379,60.583082178018884,263,301522,78.0,4977,0,0,2088,2577,312,0,2088,0,9,441,2,0,0,319,4.705329153605016,772,1,313,4.5
8ce43664,230,136.5621387283237,516,378004,137.0,2768,0,0,127,2022,619,0,127,86,4,345,0,0,0,628,3.3853503184713376,939,1,621,3.0
8cf555a8,405,122.7797194191484,605,498854,121.0,4063,0,0,98,3152,813,0,98,0,12,536,1,0,0,830,8.79277108433735,1930,1,813,5.0
8cfa9f8a,506,99.88140082401412,677,339397,99.0,3398,0,0,79,3173,146,0,79,0,8,533,3,0,1,154,33.14935064935065,2536,1,147,5.0
8cfca527,479,94.34205344585091,2085,335386,89.0,3555,0,0,96,3206,249,4,96,0,8,512,0,0,0,271,17.15867158671587,741,1,253,4.5
8d1268dc,411,97.31931849409179,3273,354145,97.0,3639,0,0,563,2734,341,1,563,0,6,479,2,0,0,373,14.815013404825738,1585,1,358,4.0
8d14d8fa,290,85.08490566037736,500,171361,79.0,2014,0,0,79,1770,165,0,79,40,6,321,0,0,0,176,35.38068181818182,1189,1,165,2.5
8d3b6795,463,101.45295950155763,1631,325664,94.0,3210,0,0,134,2998,73,5,134,0,11,506,0,0,1,106,171.68867924528303,2179,81,70,4.0
8d903f39,631,66.37536112257531,3358,321655,63.0,4846,0,0,456,4075,306,9,456,1,10,737,0,0,0,427,29.62295081967213,3527,1,399,5.0
8daafc96,302,101.32146788990826,3763,276101,96.0,2725,0,0,84,2266,372,3,84,0,6,408,1,0,0,388,10.208762886597938,1100,1,367,3.5
8db72601,701,76.17498110355253,1740,604677,89.0,7938,0,0,2648,4598,692,0,2648,0,20,831,2,0,1,798,2.7017543859649122,598,1,785,4.5
8dffc9eb,229,83.90369181380417,232,156816,85.0,1869,0,0,237,1519,98,15,237,0,2,261,0,0,0,135,6.4,95,1,100,2.5
8e3e91d8,362,115.00161160354553,3300,285434,111.0,2482,0,0,57,2275,147,3,57,0,8,412,3,0,0,156,24.737179487179485,1772,1,145,4.0
8e4e584c,260,76.64794338788147,504,173301,76.0,2261,0,0,463,1666,132,0,463,0,4,292,0,0,0,357,10.221288515406162,724,77,321,4.5
8e5a0aed,417,99.27070828331333,553,330770,101.0,3332,0,0,340,2678,313,1,340,0,8,473,1,1,0,319,10.739811912225706,1918,1,313,4.5
8e7ddf0f,339,98.41807099318753,515,274488,95.0,2789,0,0,72,2322,395,0,72,0,4,397,2,1,0,403,6.997518610421836,1042,1,396,3.5
8e884143,413,90.5395886165117,4049,321325,84.0,3549,0,0,116,2929,504,0,116,2,6,513,7,0,0,531,13.160075329566855,1943,1,499,4.5
8eafea92,377,106.02995453329767,14132,396446,91.0,3739,0,0,177,2934,627,1,177,61,8,476,0,0,1,665,18.748872180451126,1445,1,627,4.0
8ec38d5b,384,70.25111111111111,466,410969,74.0,5850,0,0,490,3774,1586,0,490,0,4,685,0,0,1,1899,2.2906793048973144,106,1,1871,5.0
8ee8c46c,73,110.44345238095238,6200,74218,85.0,672,0,1,89,530,50,2,89,0,10,103,1,0,0,61,19.049180327868854,286,1,50,2.5
8eec804b,585,141.7675283979632,2390,723865,144.0,5106,0,0,298,4165,638,5,298,0,20,739,7,0,0,650,6.076923076923077,1304,1,634,5.5
8ef881b4,287,75.18076208178438,2126,161789,69.0,2152,0,0,90,1934,121,7,90,0,6,306,1,0,0,133,14.74436090225564,773,1,122,4.0
8efb813b,726,115.08408282786029,15326,550217,105.0,4781,0,0,118,4412,251,0,118,0,20,790,0,0,3,255,17.686274509803923,2412,1,251,5.5
8efca562,282,79.19274153997057,1811,161474,76.0,2039,0,0,284,1674,81,0,284,0,6,303,1,0,0,110,1.8454545454545455,48,1,107,4.0
8f05fb9e,289,112.85264735264735,917,225931,111.0,2002,0,0,94,1705,203,0,94,0,6,321,2,0,1,208,14.432692307692308,1030,1,203,3.0
8f126cea,424,99.52279846849983,505,285929,97.0,2873,0,0,65,2606,202,0,65,0,4,469,1,1,0,207,13.14975845410628,1313,1,203,4.0
8f157bd6,200,121.69047619047619,560,209551,119.0,1722,0,0,290,1298,134,0,290,0,4,207,0,0,0,233,60.1931330472103,614,7,135,2.5
8f72687a,262,102.1484375,766,169975,100.0,1664,0,0,67,1528,69,0,67,2,9,320,0,0,0,70,3.4,169,1,69,3.5
8f92a24d,497,109.7668782458165,1193,570678,119.0,5199,0,0,1367,3411,418,3,1367,0,7,574,0,0,0,520,8.8,1622,1,502,5.0
8f9c0813,279,92.0882245716369,523,252598,92.0,2743,0,0,66,2131,546,0,66,0,7,373,6,0,0,558,4.417562724014337,674,1,547,3.0
8fbd833d,262,91.71351351351352,515,220571,92.0,2405,0,0,153,1857,395,0,153,0,7,318,1,0,2,411,8.411192214111923,1081,1,395,3.0
8fbd8fb3,313,105.16039685820587,2743,254383,111.0,2419,0,0,303,1983,133,0,303,0,5,331,0,0,0,134,8.08955223880597,942,1,132,3.5
8fcb57ae,522,108.10929079543006,2045,501519,107.0,4639,0,0,196,3877,557,9,196,0,14,700,1,0,5,598,13.882943143812708,1602,1,558,4.0
8fdc8601,239,99.85789049919485,1793,248047,90.0,2484,0,0,90,1982,409,3,90,0,4,349,0,0,0,425,10.235294117647058,927,1,405,2.5
8feba1fd,304,69.322563274098,1421,257464,65.0,3714,0,0,180,2651,882,1,180,56,8,472,0,0,0,939,4.485623003194888,687,1,926,4.5
8ff8bf8a,222,83.90743338008416,459,179478,86.0,2139,0,0,294,1637,207,1,294,0,15,250,0,0,0,230,15.76086956521739,478,1,208,3.0
8fffe644,268,151.24970553592462,3913,385233,149.0,2547,0,0,48,2016,483,0,48,0,4,347,0,0,0,493,7.127789046653144,1384,1,482,4.0
9022e4d4,242,96.15800115540151,524,332899,95.0,3462,0,0,233,2933,296,0,233,4,14,489,3,0,1,332,19.936746987951807,1374,1,317,4.5
90269dde,539,95.64976364417706,3299,445154,92.0,4654,0,1,212,3704,735,2,212,0,8,693,8,0,0,773,11.554980595084087,2744,1,760,3.5
90295028,567,119.73214678092727,1816,544901,118.0,4551,0,0,177,3983,386,5,177,1,3,685,2,0,1,425,8.588235294117647,2181,1,407,4.5
9034ff83,590,107.9575339914323,1751,579624,105.0,5369,0,3,168,4422,776,0,168,0,566,624,3,0,0,781,10.418693982074263,2438,1,772,5.0
9048481a,200,90.82835144927536,5321,200549,79.0,2208,0,0,837,1261,110,0,837,0,0,221,0,0,1,550,61.68181818181818,859,1,325,2.0
9059cc2e,296,113.99186716367333,503,336390,114.0,2951,0,0,240,2309,402,0,240,0,6,360,0,0,0,474,20.11814345991561,821,1,408,3.5
9060dbf2,382,78.69375326257178,602,452253,80.0,5747,0,0,1515,3365,864,3,1515,0,11,563,1,0,0,1044,10.085249042145595,952,1,950,4.0
9061574e,182,100.32296849087894,2856,241979,95.0,2412,0,0,440,1573,398,1,440,30,15,274,0,0,0,557,2.9084380610412928,382,1,537,2.5
90911337,507,72.54922166191625,2342,330897,68.0,4561,0,0,124,3789,644,4,124,0,10,665,0,0,0,663,11.399698340874812,1996,1,642,4.5
909354fd,518,111.73932407649987,509,426509,111.0,3817,0,0,91,3287,439,0,91,0,18,580,1,1,0,444,5.745495495495495,974,1,440,3.0
90b4a05d,512,140.75445643986944,1778,560625,142.0,3983,0,0,129,3381,473,0,129,0,8,677,2,0,0,497,5.096579476861167,641,1,470,4.5
9116f319,298,130.70013947001394,512,281136,133.0,2151,0,0,41,1905,205,0,41,0,8,342,1,0,0,214,5.271028037383178,137,1,205,4.0
911a0eed,243,85.1924088688463,1922,226697,78.0,2661,0,0,217,2159,285,0,217,4,6,286,0,0,0,153,35.35947712418301,653,1,133,4.5
91298a75,314,113.05853935777209,1828,397853,119.0,3519,0,2,158,2644,715,0,158,0,11,444,8,0,0,738,3.55420054200542,409,1,716,3.5
91849925,435,98.01324942033786,520,295902,98.0,3019,0,0,70,2799,150,0,70,0,9,495,0,0,0,154,7.896103896103896,544,1,151,5.0
918a665d,339,89.10855949895615,1924,213415,77.0,2395,0,0,104,2126,165,0,104,0,5,389,1,0,0,174,13.775862068965518,1821,4,166,2.5
92122c61,413,102.48590067340068,1959,487013,102.0,4752,0,1,205,3629,916,1,205,0,9,572,0,0,0,958,4.484342379958246,1204,1,927,4.5
9238a345,211,93.74344436569808,500,132272,85.0,1411,0,0,96,1224,91,0,96,0,0,234,0,0,1,126,1.0,1,1,126,1.0
923ca962,470,127.47710570944037,4210,451014,133.0,3538,0,0,386,2870,281,1,386,0,10,534,0,0,0,291,22.189003436426116,1749,1,283,4.5
9259b9ef,300,64.11773298276366,1261,219475,57.0,3423,0,0,293,2474,656,0,293,14,10,408,0,0,0,751,1.8402130492676432,143,1,740,4.0
929b792b,393,76.18762088974854,600,275723,76.0,3619,0,0,168,2862,589,0,168,0,8,493,4,0,0,594,1.6632996632996633,144,1,589,3.5
92aedf7d,256,93.69650468883205,504,219812,94.0,2346,0,1,425,1765,153,2,425,0,31,308,0,0,0,231,15.982683982683982,1368,1,175,2.5
93254e05,220,145.2615553925165,32475,395983,96.0,2726,0,0,93,2110,519,4,93,28,7,344,0,0,0,556,2.764388489208633,186,1,531,4.5
93274056,445,107.5689338235294,3871,468140,106.0,4352,0,0,97,3413,842,0,97,0,7,603,0,1,0,850,8.730588235294118,2496,1,844,5.5
932df7b4,407,107.38898045679304,810,456081,104.0,4247,0,0,1014,2841,392,0,1014,0,33,456,0,0,2,647,15.054095826893354,2118,1,606,3.5
93348ad7,453,67.45211236452113,2793,304951,65.0,4521,0,0,538,3359,623,1,538,0,6,564,3,1,1,705,13.382978723404255,1915,1,674,5.5
9347ef4c,155,91.84527687296416,507,169179,89.0,1842,0,0,475,1143,224,0,475,2,3,215,3,0,0,389,2.480719794344473,90,1,381,1.5
934d3907,681,115.95288921604711,505,630088,115.0,5434,0,1,128,4600,705,0,128,0,10,798,0,0,1,719,12.703755215577191,3638,1,706,5.0
935529e4,861,77.68261868300154,501,405814,78.0,5224,0,2,77,4726,419,0,77,0,9,939,0,0,0,421,2.781472684085511,622,1,419,3.0
9387663a,201,105.57262996941895,406,138089,100.0,1308,0,0,18,1199,91,0,18,0,4,217,0,0,1,95,8.178947368421053,435,1,90,2.0
93e42795,835,157.07303182579565,3109,937726,159.0,5970,0,0,172,5328,468,2,172,0,6,927,1,0,0,476,8.350840336134453,3147,1,470,4.0
93eb72ae,686,85.85755059678256,1538,661790,85.0,7708,0,0,466,5822,1416,4,466,0,9,914,4,0,0,1488,1.8918010752688172,856,1,1472,4.5
945ef4cd,229,92.78716674197922,1155,205338,86.0,2213,0,0,149,1802,261,1,149,68,9,318,0,0,0,288,28.59375,1454,1,262,3.0
946479b3,203,119.67803278688524,1176,182509,123.0,1525,0,0,168,1250,107,0,168,0,5,223,0,4,0,114,20.95614035087719,1027,1,108,3.0
9482dac7,205,117.48000963391137,561,487777,118.0,4152,0,0,391,3091,670,0,391,2,16,1836,0,0,0,724,7.759668508287293,1241,1,704,2.0
949b4349,269,106.34817100044073,3151,241304,108.0,2269,0,0,150,1811,308,0,150,0,0,310,1,0,0,315,2.250793650793651,158,1,308,3.5
94dc3440,271,76.89840470193116,3660,183172,73.0,2382,0,0,219,1929,234,0,219,0,5,382,0,0,0,241,12.87551867219917,1275,1,233,3.5
94dc4f03,357,91.19384974698326,517,234277,92.0,2569,0,0,216,2124,229,0,216,2,5,424,3,0,0,297,45.676767676767675,1445,1,258,3.5
94f762ff,526,132.40220713073006,6861,779849,147.0,5890,0,0,646,4325,919,0,646,0,8,756,5,0,1,936,10.042735042735043,2466,1,916,5.0
954b0e6c,219,79.74135667396061,14933,546627,33.0,6855,0,1,4067,2098,684,5,4067,0,5,365,0,0,0,1336,4.502245508982036,1027,1,1291,3.0
95539d95,286,74.54106935296397,589,384781,50.0,5162,0,0,3102,1915,131,14,3102,0,14,341,1,0,1,926,37.461123110151185,1186,1,401,2.5
955e30d1,285,103.55807365439094,495,255892,102.0,2471,0,0,65,2004,402,0,65,0,6,351,0,0,1,410,7.217073170731707,1122,1,402,4.0
955ea377,401,73.83903106075405,1800,377982,75.0,5119,0,0,994,3354,768,3,994,0,8,561,1,0,0,950,7.063157894736842,2063,1,935,4.5
95acfe17,67,65.24121779859485,269,27858,62.0,427,0,0,12,389,26,0,12,6,0,71,0,0,0,26,1.0,1,1,26,1.0
95bae1f0,424,113.11143984220907,516,458780,113.0,4056,0,0,61,3331,664,0,61,0,8,548,0,0,0,666,4.7657657657657655,2455,1,664,5.0
95c6b90e,452,89.0350527215731,501,312424,98.0,3509,0,0,486,2756,267,0,486,0,4,544,0,0,0,278,18.06474820143885,1884,1,267,4.0
95d8de34,592,67.92638851979804,515,255607,67.0,3763,0,0,69,3350,344,0,69,68,5,664,0,0,0,344,1.0,1,1,344,3.5
960d5df5,566,83.40467234211047,1663,421277,78.0,5051,0,0,89,4298,656,8,89,0,8,736,0,0,2,671,2.1460506706408347,178,1,654,5.5
963b9bc1,266,62.40152301834545,1442,180278,59.0,2889,0,0,287,2219,380,3,287,0,4,336,1,0,0,468,3.6688034188034186,453,1,452,4.5
9654cf12,479,97.17982338774418,1463,363161,95.0,3737,0,0,146,3282,304,5,146,0,9,529,0,0,0,313,32.287539936102235,2102,345,287,5.5
967a0499,253,99.14639071176174,497,196409,97.0,1981,0,0,59,1680,242,0,59,2,6,299,3,0,0,254,11.23228346456693,1108,1,244,3.0
96bb51b6,327,112.19209702660407,2950,286763,105.0,2556,0,0,213,2187,153,3,213,0,10,370,0,0,0,217,14.502304147465438,1498,1,202,4.5
96d0af80,351,110.3447934701954,2625,446124,107.0,4043,0,1,637,2854,532,19,637,0,8,454,3,0,2,787,13.650571791613723,1159,1,647,4.0
96d5d232,606,77.59701492537313,497,270348,75.0,3484,0,0,90,3294,100,0,90,0,10,632,5,0,0,107,10.373831775700934,599,123,100,3.5
96d9d49e,419,72.47267404033832,2402,222781,68.0,3074,0,0,250,2626,195,3,250,0,9,455,0,0,2,288,34.96180555555556,2164,1,268,3.5
96e4825f,722,138.69065952460662,518,828538,146.0,5974,0,0,230,4860,879,5,230,0,8,905,8,0,4,908,2.2566079295154187,343,1,888,4.0
96efda3b,232,102.25740740740741,1437,276095,113.0,2700,0,0,1220,1386,90,4,1220,4,4,273,0,0,0,889,6.28458942632171,91,1,811,3.0
96ff9891,212,95.87146814404431,440,173048,94.0,1805,0,0,65,1486,254,0,65,44,7,248,0,0,0,264,7.643939393939394,858,1,255,3.0
972581fa,288,89.33773489080751,500,175906,92.0,1969,0,0,35,1840,94,0,35,1,6,459,0,0,0,106,1.0566037735849056,4,1,104,3.0
978aa7a7,337,96.5923518164436,5555,252589,86.0,2615,0,0,129,2249,237,0,129,2,6,386,0,0,0,258,17.503875968992247,1824,1,238,3.5
9790b0fa,380,111.28957196207986,1749,387399,104.0,3481,0,0,67,2954,459,1,67,0,10,450,9,0,1,467,2.404710920770878,309,1,459,5.0
979e6e7e,283,104.85474424053105,1838,268533,107.0,2561,0,0,262,1964,327,8,262,0,7,357,2,0,0,366,16.581967213114755,1049,157,337,3.5
97bb1cdc,205,99.10780669144981,4271,186620,92.0,1883,0,0,383,1357,142,1,383,0,2,265,0,0,0,198,23.838383838383837,1153,1,182,2.5
97dcb8b2,439,98.33677811550152,2613,323528,91.0,3290,0,0,91,2903,296,0,91,0,8,515,0,0,1,315,34.784126984126985,1423,1,295,4.0
98058f5d,805,133.01980893509412,1060,946835,143.0,7118,0,0,467,5650,1000,1,467,2,5,969,0,2,0,1002,4.8163672654690615,3819,1,1000,5.5
9824217b,212,94.43266832917706,688,151470,95.0,1604,0,0,131,1355,118,0,131,4,7,260,0,0,0,175,11.508571428571429,1234,1,168,2.0
986b594d,283,77.8715656345399,4916,357119,64.0,4586,0,1,301,3267,1005,12,301,0,8,548,1,0,0,1040,3.328846153846154,330,1,1003,4.0
98e0b921,531,89.61615747385687,2173,437058,85.0,4877,0,4,161,3999,713,0,161,0,8,866,0,0,0,740,14.275675675675675,2086,1,712,4.5
98ea47d5,304,96.2813627254509,2828,240222,90.0,2495,0,0,197,2037,253,8,197,0,21,355,4,0,0,326,15.128834355828221,1627,45,285,2.5
99067006,316,105.69299610894942,1940,271631,100.0,2570,0,0,85,2209,272,4,85,0,9,390,0,0,0,282,26.156028368794328,1559,57,267,4.0
99087dfb,292,91.78035264483627,606,182184,90.0,1985,0,0,24,1767,194,0,24,0,6,343,0,0,0,198,1.6161616161616161,94,1,194,3.5
991029d7,287,109.47885646217986,2471,551445,89.0,5037,0,0,348,3197,1492,0,348,2,10,362,0,0,1,1499,2.113408939292862,496,1,1489,2.5
991b0a60,317,97.01011073663939,4114,201490,96.0,2077,0,0,184,1772,121,0,184,2,6,336,2,0,0,202,40.15346534653465,736,1,145,4.0
9923f86b,406,91.04482977373652,6193,430551,96.0,4729,0,1,1249,3062,413,4,1249,0,10,509,0,0,2,545,23.80183486238532,1814,454,505,4.0
9943adf2,272,127.5887159533074,7578,327903,124.0,2570,0,2,454,1759,355,0,454,6,5,352,0,0,0,382,17.426701570680628,1130,1,359,3.5
9944b4c5,264,101.1239270386266,520,188495,101.0,1864,0,0,272,1533,59,0,272,0,6,273,2,0,0,126,25.77777777777778,966,1,113,3.5
994c1a12,365,89.7683447098976,265,210417,87.0,2344,0,0,69,2140,135,0,69,4,2,393,0,0,0,143,3.6013986013986012,96,1,135,3.5
994f202a,324,64.31170382165605,557,161551,60.0,2512,0,0,63,2116,333,0,63,0,2,406,2,0,0,344,8.601744186046512,1111,1,333,4.5
995c445c,383,75.5944401143154,1654,290963,74.0,3849,0,0,333,3029,481,6,333,0,5,470,0,0,0,499,3.503006012024048,196,1,476,4.5
995e2389,421,50.77177858439202,1233,223802,47.0,4408,0,0,146,3397,865,0,146,0,16,560,1,0,0,877,5.885974914481186,2523,1,865,4.5
999246d1,257,89.36963258078796,736,201886,85.0,2259,0,0,163,1739,357,0,163,0,8,316,0,0,0,251,8.681274900398407,939,455,235,2.5
9999c95a,201,149.30811232449298,1080,191413,151.0,1282,0,1,45,1173,63,0,45,2,2,229,0,0,0,66,5.348484848484849,169,1,62,1.5
99d9c99c,435,103.67883211678833,1038,298284,98.0,2877,0,0,92,2594,191,0,92,0,12,472,8,0,0,194,8.969072164948454,955,1,192,3.0
9a2ed914,613,71.32328916318751,4897,392920,63.0,5509,0,0,76,4587,842,4,76,0,8,773,0,0,1,853,1.570926143024619,185,1,838,5.0
9a6032c9,757,120.06158711037494,5103,797329,133.0,6641,0,0,934,4938,769,0,934,0,11,918,1,0,0,778,1.244215938303342,68,1,771,4.5
9a66339b,524,87.0187637969095,989,394195,85.0,4530,0,0,73,3881,575,1,73,0,12,655,0,0,1,588,6.304421768707483,1415,1,576,3.5
9a89a9bd,225,86.2568908489526,8803,156470,77.5,1814,0,0,79,1556,179,0,79,32,6,279,0,0,1,197,13.16243654822335,1159,1,187,3.5
9ab68076,288,95.46677050882658,9752,183869,93.0,1926,0,0,141,1699,86,0,141,0,8,363,0,0,1,97,22.84536082474227,1380,1,92,3.0
9ad6f093,204,89.19905660377358,513,189102,89.0,2120,0,0,104,1605,411,0,104,0,7,310,0,0,0,426,5.741784037558685,935,1,411,3.5
9af2bc7c,587,72.9561977873109,515,323123,69.0,4429,0,0,87,3886,456,0,87,0,5,674,0,0,0,487,1.0677618069815196,34,1,486,5.0
9af83860,697,124.8767959770115,65841,695314,83.0,5568,0,0,165,4767,635,1,165,0,12,785,2,0,0,652,26.987730061349694,3882,1,636,5.0
9b1f39a7,309,67.42144122858831,656,228289,63.0,3386,0,0,106,2616,664,0,106,0,6,414,0,0,0,677,4.711964549483013,1706,1,665,4.5
9b3a64d9,459,84.96385324417133,2180,470105,94.0,5533,0,1,1165,3513,854,0,1165,0,16,598,1,0,0,1063,8.610536218250235,1987,1,1020,4.0
9bb707cb,208,87.05025357307515,569,188812,88.0,2169,0,0,282,1554,333,0,282,0,4,370,0,0,0,396,10.780303030303031,1205,1,389,2.5
9bc6e6cc,253,114.05792783846408,795,344569,117.0,3021,0,0,548,2127,346,0,548,0,12,600,0,0,0,501,4.417165668662674,1208,1,496,2.0
9c4404a6,263,85.3296903460838,876,140538,80.0,1647,0,2,108,1452,85,0,108,0,4,293,0,0,0,112,18.544642857142858,748,1,82,3.0
9c4627b3,214,83.64584436209634,565,158007,78.0,1889,0,0,132,1521,235,1,132,2,3,285,0,0,1,272,30.55514705882353,1159,1,232,3.0
9c505fff,739,96.9433930942895,1185,583987,96.0,6024,0,0,136,5197,689,2,136,0,11,911,9,0,3,700,5.692857142857143,2398,1,687,5.5
9c5131cf,334,117.68037602820212,506,300438,114.0,2553,0,0,143,2156,254,0,143,2,4,398,0,0,0,304,49.07565789473684,1544,1,262,4.0
9c54b5a8,426,77.96137460948594,1810,274502,71.0,3521,0,0,250,2956,311,4,250,0,6,490,4,0,0,410,10.175609756097561,1616,1,402,4.5
9c656e73,436,105.06984387838948,5134,383610,103.0,3651,0,0,200,2945,502,4,200,0,5,539,0,0,0,593,10.7858347386172,1704,1,574,5.0
9c7ff6de,409,137.5072035463613,1482,372232,134.0,2707,0,0,96,2473,136,2,96,0,20,443,2,0,0,131,15.633587786259541,584,1,121,3.5
9c9c6e1a,375,96.64517265680057,981,274279,92.0,2838,0,0,81,2456,299,2,81,0,8,422,0,0,0,310,21.361290322580643,1786,1,300,4.0
9cc84e1b,518,102.05549845837615,2725,397200,96.0,3892,0,0,74,3402,416,0,74,52,3,635,0,0,0,424,10.160377358490566,2745,1,417,4.5
9cd00d22,448,97.90224604389995,515,383581,96.0,3918,0,0,213,3096,603,6,213,0,4,549,0,0,1,357,13.473389355742297,1737,1,330,3.5
9cd5ac07,360,91.26042189854344,8681,363399,90.0,3982,0,1,619,2751,609,2,619,0,8,460,0,0,0,729,6.802469135802469,1507,1,712,4.0
9cdeaac5,416,119.72809231878831,515,332006,118.0,2773,0,0,35,2517,221,0,35,0,11,477,7,0,0,229,10.362445414847162,864,1,222,3.5
9ce1a51f,297,82.52467917077986,507,167195,83.0,2026,0,0,100,1817,109,0,100,0,6,316,0,0,0,120,23.608333333333334,582,1,110,3.5
9ce5e4cf,284,125.69966682532127,512,264095,134.0,2101,0,0,269,1710,122,0,269,0,2,316,1,0,0,131,4.198473282442748,186,1,122,3.0
9cfb112b,582,83.62827932098766,2720,433529,80.0,5184,0,1,212,4421,548,2,212,0,11,651,0,0,2,563,12.657193605683837,1896,1,546,6.0
9d239d44,478,85.93620331950207,649,331370,87.0,3856,0,0,586,3004,266,0,586,0,4,522,0,0,0,311,20.424437299035368,2199,1,295,4.5
9d5dd931,380,63.690641918020106,683,247056,60.0,3879,0,1,313,2919,646,0,313,0,6,474,4,0,0,717,13.97768479776848,850,1,650,4.5
9d8254bc,412,89.97838345864662,495,287211,83.0,3192,0,0,206,2707,279,0,206,0,11,463,1,0,0,363,15.363636363636363,1774,1,351,3.5
9d8ba1be,487,86.73468488320846,2460,393602,80.0,4538,0,0,74,3791,673,0,74,0,10,650,0,0,1,681,1.6358296622613804,88,1,670,5.0
9d962f39,294,84.76824492702029,1633,238114,86.0,2809,0,0,200,2178,431,0,200,0,14,393,0,0,0,457,15.835886214442013,1298,1,434,3.5
9dad44fc,492,69.65177319174514,760,347632,67.0,4991,0,0,1257,3329,393,12,1257,0,8,591,3,0,2,615,8.419512195121952,1321,1,591,2.5
9e0b8121,656,98.52484815019326,2130,713714,102.0,7244,0,0,488,5620,1130,6,488,2,24,954,6,0,1,1202,9.193011647254576,3484,1,1175,5.5
9e5e1401,300,94.54835807467387,1205,210181,96.0,2223,0,0,43,1997,183,0,43,0,6,325,0,0,0,188,11.792553191489361,1138,1,183,4.5
9e9cc5e4,457,73.03455111866327,551,257885,72.0,3531,0,1,219,2999,311,1,219,0,8,515,12,1,0,363,9.34435261707989,290,1,329,4.5
9eab51f8,403,73.96436752354289,2738,290606,63.0,3929,0,1,389,3025,507,7,389,0,9,489,9,0,0,560,23.50357142857143,2105,1,513,4.5
9eba326c,593,96.93777867855695,502,478291,98.0,4934,0,0,84,4240,610,0,84,0,11,723,3,0,0,614,6.441368078175896,3013,1,610,4.5
9ecddd96,326,126.23562570462232,760,335913,134.0,2661,0,0,213,2216,232,0,213,0,10,365,4,0,0,237,10.70464135021097,1243,1,232,4.5
9ed9b275,397,117.11108048511576,835,424879,116.0,3628,0,0,63,2875,690,0,63,0,12,554,3,0,0,698,6.032951289398281,1789,1,690,4.0
9ee392eb,429,192.81128133704735,556,553754,190.0,2872,0,0,51,2734,87,0,51,0,9,453,0,0,0,80,17.1875,791,1,75,3.5
9eed1c32,219,117.37707006369426,623,184282,105.5,1570,0,0,81,1375,114,0,81,26,12,237,0,0,0,119,9.285714285714286,987,1,118,1.5
9f1c3e52,471,96.2816866879137,7348,392733,91.0,4079,0,0,380,3243,455,1,380,0,5,564,1,0,0,474,16.890295358649787,2370,1,454,3.5
9f328eb3,654,90.16319181197878,505,475701,86.0,5276,0,0,74,4607,595,0,74,0,3,744,2,0,2,598,2.6872909698996654,953,1,595,5.0
9f3cc888,217,96.65529841656516,3131,158708,84.0,1642,0,0,39,1478,125,0,39,2,3,271,0,0,0,131,5.732824427480916,549,1,125,3.0
9f409102,219,97.65659008464328,504,161524,103.0,1654,0,0,244,1303,107,0,244,0,4,269,0,0,0,179,18.899441340782122,182,1,143,3.0
9f61160b,196,91.3300793166565,759,149690,88.0,1639,0,0,19,1377,243,0,19,0,3,279,0,0,1,244,2.4918032786885247,365,1,243,2.5
9f62a5e5,761,142.95441237975743,3238,683608,139.0,4782,0,0,83,4481,218,0,83,0,12,810,2,0,0,221,16.040723981900452,2492,1,218,5.5
9f8143a9,746,88.88317495807713,3973,636048,87.0,7156,0,0,856,5404,895,1,856,0,16,943,0,0,6,1065,5.336150234741784,1067,1,1046,6.0
